24,0.00,163.18
24,0.00,165.33
24,0.00,166.67
24,0.00,170.45
24,0.00,178.23
24,0.00,181.79
24,0.00,188.60
24,0.00,197.63
24,0.00,205.38
24,0.00,209.05
24,0.00,210.05
24,0.00,222.30
24,0.00,280.09
24,0.00,297.49
24,0.00,316.13
24,0.00,319.07
24,0.00,327.35
24,0.01,105.18
24,0.01,54.66
24,0.01,77.01
24,0.02,26.79
24,0.02,40.71
24,0.02,40.79
24,0.03,22.47
24,0.04,18.08
24,0.04,18.31
24,0.05,12.56
24,0.05,13.62
24,0.05,14.46
24,0.06,10.10
24,0.06,10.10
24,0.06,10.18
24,0.06,10.50
24,0.06,11.85
24,0.07,9.52
24,0.07,9.86
24,0.08,7.73
24,0.08,7.74
24,0.08,7.78
24,0.08,7.86
24,0.08,7.96
24,0.08,7.98
24,0.08,8.19
24,0.10,6.30
24,0.10,6.47
24,0.10,6.82
24,0.11,5.72
24,0.11,5.77
24,0.11,5.94
24,0.11,6.09
24,0.11,6.11
24,0.11,6.15
24,0.12,5.26
24,0.12,5.26
24,0.12,5.26
24,0.12,5.28
24,0.12,5.31
24,0.12,5.32
24,0.12,5.65
24,0.13,4.88
24,0.13,4.92
24,0.13,4.92
24,0.13,4.94
24,0.13,4.94
24,0.13,4.98
24,0.13,5.04
24,0.13,5.04
24,0.13,5.15
24,0.13,5.16
24,0.13,5.16
24,0.13,5.16
24,0.14,4.58
24,0.14,4.58
24,0.14,4.66
24,0.14,4.69
24,0.14,4.74
24,0.14,4.76
24,0.14,4.78
24,0.14,4.81
24,0.16,4.07
