24,0.04,758.45
24,0.04,769.10
24,0.04,851.70
24,0.04,854.82
24,0.04,855.13
24,0.04,859.58
24,0.04,860.02
24,0.04,868.10
24,0.07,453.26
24,0.07,479.64
24,0.07,480.17
24,0.07,480.53
24,0.07,481.00
24,0.07,481.58
24,0.08,404.49
24,0.08,405.81
24,0.08,409.29
24,0.08,417.97
24,0.08,418.09
24,0.08,418.11
24,0.08,418.13
24,0.08,418.19
24,0.08,419.11
24,0.08,419.17
24,0.08,419.45
24,0.08,419.51
24,0.08,419.51
24,0.08,419.53
24,0.08,419.54
24,0.08,419.57
24,0.08,419.59
24,0.08,419.61
24,0.08,419.61
24,0.08,419.62
24,0.08,419.93
24,0.08,420.02
24,0.08,420.15
24,0.08,420.57
24,0.08,420.60
24,0.08,420.86
24,0.08,421.06
24,0.08,421.40
24,0.08,430.65
24,0.08,441.24
24,0.08,444.16
24,0.08,444.75
24,0.09,362.16
24,0.09,362.29
24,0.09,363.92
24,0.09,371.83
24,0.09,371.90
24,0.09,371.98
24,0.09,372.00
24,0.09,372.20
24,0.09,372.53
24,0.09,372.91
24,0.09,373.32
24,0.09,373.52
24,0.09,373.72
24,0.09,373.90
24,0.10,328.25
24,0.10,334.73
24,0.10,334.74
24,0.10,334.81
24,0.10,335.10
24,0.10,335.47
24,0.10,335.49
24,0.10,335.53
24,0.10,335.54
24,0.10,335.55
24,0.10,335.55
24,0.10,335.55
24,0.10,335.55
24,0.10,335.55
24,0.10,335.56
24,0.10,335.57
24,0.10,335.59
24,0.10,336.34
24,0.11,304.42
24,0.11,305.04
