is,641,32,A,32,0.06,1339.56, Time in seconds =                     0.06,A,  Mop/s total     =                  1339.56,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1378.96, Time in seconds =                     0.06,A,  Mop/s total     =                  1378.96,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1398.71, Time in seconds =                     0.06,A,  Mop/s total     =                  1398.71,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1406.65, Time in seconds =                     0.06,A,  Mop/s total     =                  1406.65,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1408.05, Time in seconds =                     0.06,A,  Mop/s total     =                  1408.05,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1460.71, Time in seconds =                     0.06,A,  Mop/s total     =                  1460.71,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.06,1488.56, Time in seconds =                     0.06,A,  Mop/s total     =                  1488.56,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.09,884.10, Time in seconds =                     0.09,A,  Mop/s total     =                   884.10,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,811.09, Time in seconds =                     0.10,A,  Mop/s total     =                   811.09,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,813.25, Time in seconds =                     0.10,A,  Mop/s total     =                   813.25,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,819.06, Time in seconds =                     0.10,A,  Mop/s total     =                   819.06,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,820.83, Time in seconds =                     0.10,A,  Mop/s total     =                   820.83,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,827.55, Time in seconds =                     0.10,A,  Mop/s total     =                   827.55,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,832.94, Time in seconds =                     0.10,A,  Mop/s total     =                   832.94,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,849.46, Time in seconds =                     0.10,A,  Mop/s total     =                   849.46,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,856.35, Time in seconds =                     0.10,A,  Mop/s total     =                   856.35,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,858.33, Time in seconds =                     0.10,A,  Mop/s total     =                   858.33,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,859.17, Time in seconds =                     0.10,A,  Mop/s total     =                   859.17,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,A,32,0.10,863.96, Time in seconds =                     0.10,A,  Mop/s total     =                   863.96,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
