40,4.36,1968.29
40,4.36,1969.62
40,4.37,1965.41
40,4.37,1967.05
40,4.40,1953.01
40,4.41,1946.02
40,4.41,1946.19
40,4.41,1948.74
40,4.43,1938.82
40,4.93,1743.18
40,4.94,1737.42
40,4.95,1734.07
40,4.95,1737.08
40,4.97,1727.91
40,4.97,1727.93
40,4.99,1720.79
40,4.99,1722.24
40,5.02,1712.11
40,5.06,1696.38
40,5.06,1697.92
40,5.08,1691.88
40,5.10,1683.85
40,5.11,1680.28
40,5.17,1661.13
40,5.17,1661.61
40,5.20,1652.96
40,5.20,1653.00
40,5.22,1645.64
40,5.23,1642.53
40,5.23,1643.87
40,5.25,1635.54
40,5.26,1633.63
40,5.27,1630.77
40,5.27,1631.39
40,5.28,1625.40
40,5.28,1626.17
40,5.29,1624.13
40,5.29,1624.67
40,5.30,1620.03
40,5.30,1621.98
40,5.32,1614.22
40,5.33,1612.62
40,5.35,1604.61
40,5.37,1599.19
40,5.38,1596.80
40,5.39,1592.60
40,5.39,1594.04
40,5.39,1595.06
40,5.40,1591.45
40,5.47,1571.47
40,5.47,1571.76
40,5.53,1553.71
40,5.55,1548.64
40,5.67,1514.77
40,5.69,1510.84
40,5.78,1486.17
40,5.98,1436.28
