40,0.08,789.94
40,0.08,809.43
40,0.09,722.77
40,0.09,729.92
40,0.10,675.82
40,0.11,582.79
40,0.11,583.57
40,0.11,587.48
40,0.11,588.60
40,0.11,604.05
40,0.11,605.38
40,0.11,610.60
40,0.11,610.65
40,0.11,613.99
40,0.11,615.43
40,0.11,617.88
40,0.11,622.84
40,0.12,566.63
40,0.12,566.69
40,0.12,568.65
40,0.12,569.33
40,0.12,572.86
40,0.12,578.20
40,0.12,578.59
40,0.13,498.39
40,0.13,523.23
40,0.13,530.41
40,0.14,469.11
40,0.14,473.96
40,0.14,477.25
40,0.14,485.53
40,0.15,433.21
40,0.17,400.14
40,0.18,363.88
40,0.19,344.50
40,0.19,354.39
40,0.19,356.53
40,0.19,358.40
40,0.20,330.06
40,0.20,332.05
40,0.20,332.14
40,0.21,315.21
40,0.21,315.80
40,0.21,316.94
40,0.21,320.25
40,0.21,320.62
40,0.22,296.92
40,0.22,297.55
40,0.22,300.21
40,0.22,300.88
40,0.22,303.75
40,0.22,305.72
40,0.23,284.36
40,0.23,285.59
40,0.23,286.45
40,0.29,230.56
40,0.39,169.22
