is,641,32,S,32,0.00,132.71, Time in seconds =                     0.00,S,  Mop/s total     =                   132.71,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,143.34, Time in seconds =                     0.00,S,  Mop/s total     =                   143.34,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,148.81, Time in seconds =                     0.00,S,  Mop/s total     =                   148.81,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,156.45, Time in seconds =                     0.00,S,  Mop/s total     =                   156.45,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,170.89, Time in seconds =                     0.00,S,  Mop/s total     =                   170.89,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,183.47, Time in seconds =                     0.00,S,  Mop/s total     =                   183.47,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,258.13, Time in seconds =                     0.00,S,  Mop/s total     =                   258.13,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,263.62, Time in seconds =                     0.00,S,  Mop/s total     =                   263.62,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,268.04, Time in seconds =                     0.00,S,  Mop/s total     =                   268.04,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,272.83, Time in seconds =                     0.00,S,  Mop/s total     =                   272.83,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.01,119.57, Time in seconds =                     0.01,S,  Mop/s total     =                   119.57,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.01,124.38, Time in seconds =                     0.01,S,  Mop/s total     =                   124.38,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.01,69.72, Time in seconds =                     0.01,S,  Mop/s total     =                    69.72,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.02,37.27, Time in seconds =                     0.02,S,  Mop/s total     =                    37.27,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.04,15.57, Time in seconds =                     0.04,S,  Mop/s total     =                    15.57,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.04,16.39, Time in seconds =                     0.04,S,  Mop/s total     =                    16.39,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.05,13.91, Time in seconds =                     0.05,S,  Mop/s total     =                    13.91,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.06,10.23, Time in seconds =                     0.06,S,  Mop/s total     =                    10.23,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,8.76, Time in seconds =                     0.07,S,  Mop/s total     =                     8.76,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.08, Time in seconds =                     0.07,S,  Mop/s total     =                     9.08,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.14, Time in seconds =                     0.07,S,  Mop/s total     =                     9.14,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.21, Time in seconds =                     0.07,S,  Mop/s total     =                     9.21,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.25, Time in seconds =                     0.07,S,  Mop/s total     =                     9.25,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.32, Time in seconds =                     0.07,S,  Mop/s total     =                     9.32,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.39, Time in seconds =                     0.07,S,  Mop/s total     =                     9.39,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.49, Time in seconds =                     0.07,S,  Mop/s total     =                     9.49,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.54, Time in seconds =                     0.07,S,  Mop/s total     =                     9.54,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.71, Time in seconds =                     0.07,S,  Mop/s total     =                     9.71,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.74, Time in seconds =                     0.07,S,  Mop/s total     =                     9.74,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.78, Time in seconds =                     0.07,S,  Mop/s total     =                     9.78,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.07,9.83, Time in seconds =                     0.07,S,  Mop/s total     =                     9.83,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.08,7.78, Time in seconds =                     0.08,S,  Mop/s total     =                     7.78,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.08,7.79, Time in seconds =                     0.08,S,  Mop/s total     =                     7.79,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.08,8.19, Time in seconds =                     0.08,S,  Mop/s total     =                     8.19,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.08,8.25, Time in seconds =                     0.08,S,  Mop/s total     =                     8.25,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.08,8.47, Time in seconds =                     0.08,S,  Mop/s total     =                     8.47,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
