24,43.75,3276.71
24,43.75,3276.80
24,43.77,3274.65
24,43.82,3271.14
24,43.84,3269.64
24,43.85,3269.32
24,43.89,3265.90
24,43.95,3261.46
24,43.95,3261.74
24,44.01,3256.83
24,44.01,3257.40
24,44.06,3253.59
24,44.20,3243.50
24,44.31,3235.19
24,44.32,3234.24
24,44.50,3221.46
24,47.51,3017.31
24,50.38,2845.50
24,54.45,2632.75
24,54.50,2630.13
24,54.52,2629.12
24,54.56,2627.20
24,54.62,2624.34
24,54.81,2615.46
24,55.12,2600.79
24,55.80,2568.88
24,57.21,2505.43
24,57.66,2486.11
24,57.71,2483.80
24,57.73,2483.15
24,57.76,2481.71
24,57.92,2475.10
24,57.99,2471.87
24,58.04,2469.96
24,58.26,2460.43
24,58.33,2457.37
24,58.34,2457.01
24,58.36,2456.31
24,58.45,2452.46
24,58.46,2452.23
24,58.63,2445.03
24,58.64,2444.34
24,58.83,2436.82
24,58.89,2434.28
24,58.94,2432.13
24,58.95,2431.49
24,59.21,2420.95
24,59.42,2412.32
24,59.42,2412.35
24,59.55,2407.05
24,59.71,2400.69
24,59.78,2397.93
24,61.16,2343.83
24,61.17,2343.46
24,62.20,2304.60
24,63.62,2253.08
24,67.15,2134.71
24,70.17,2042.92
24,70.24,2040.83
24,70.34,2037.94
24,70.35,2037.63
24,70.42,2035.63
24,70.44,2034.89
24,70.59,2030.79
24,70.62,2029.78
24,71.13,2015.36
24,71.19,2013.64
24,71.27,2011.40
24,71.30,2010.49
24,71.33,2009.74
24,71.35,2008.96
24,71.50,2004.76
24,71.59,2002.35
24,71.73,1998.33
24,71.93,1992.92
24,71.97,1991.82
24,72.00,1990.83
24,72.03,1990.19
24,72.10,1988.28
24,72.74,1970.81
