48,0.00,2499.87
48,0.00,2580.60
48,0.00,2679.71
48,0.00,2715.07
48,0.00,2917.01
48,0.00,3662.09
48,0.01,1017.03
48,0.01,1094.30
48,0.01,1106.72
48,0.01,1121.60
48,0.01,1133.80
48,0.01,1147.67
48,0.01,1151.15
48,0.01,1156.21
48,0.01,1164.52
48,0.01,1176.43
48,0.01,1190.61
48,0.01,1200.79
48,0.01,1228.93
48,0.01,1247.29
48,0.01,1250.33
48,0.01,1269.80
48,0.01,1271.92
48,0.01,1280.25
48,0.01,1308.19
48,0.01,1325.32
48,0.01,1347.90
48,0.01,1382.67
48,0.01,534.27
48,0.01,591.42
48,0.01,604.93
48,0.01,643.16
48,0.01,645.74
48,0.01,653.38
48,0.01,656.95
48,0.01,665.51
48,0.01,665.80
48,0.01,666.62
48,0.01,667.10
48,0.01,668.62
48,0.01,685.94
48,0.01,687.36
48,0.01,709.82
48,0.01,710.55
48,0.01,712.21
48,0.01,714.56
48,0.01,715.17
48,0.01,729.65
48,0.01,733.80
48,0.01,747.37
48,0.01,770.39
48,0.01,986.14
48,0.02,381.75
48,0.02,440.84
48,0.04,201.84
