24,0.37,10407.65
24,0.38,10282.30
24,0.38,10290.07
24,0.38,10295.85
24,0.38,10297.45
24,0.38,10302.01
24,0.38,10308.20
24,0.38,10363.01
24,0.39,10020.97
24,0.39,10056.80
24,0.39,10108.28
24,0.39,10109.59
24,0.43,8952.95
24,0.43,9058.17
24,0.44,8771.33
24,0.44,8868.97
24,0.44,8884.73
24,0.44,8887.74
24,0.44,8908.71
24,0.45,8605.18
24,0.47,8251.13
24,0.47,8282.79
24,0.47,8287.85
24,0.47,8295.73
24,0.47,8328.14
24,0.48,8035.68
24,0.48,8062.13
24,0.48,8071.32
24,0.48,8076.60
24,0.48,8125.92
24,0.49,7864.66
24,0.49,8002.54
24,0.50,7746.95
24,0.51,7694.63
24,0.52,7424.58
24,0.52,7445.94
24,0.52,7453.90
24,0.52,7453.91
24,0.52,7459.91
24,0.52,7463.32
24,0.52,7492.05
24,0.52,7521.73
24,0.52,7526.79
24,0.52,7527.66
24,0.52,7533.20
24,0.52,7548.12
24,0.53,7286.63
24,0.53,7338.01
24,0.53,7361.90
24,0.53,7387.35
24,0.53,7394.65
24,0.53,7400.85
24,0.54,7148.84
24,0.54,7228.38
24,0.54,7233.01
24,0.54,7239.88
24,0.54,7243.21
24,0.54,7245.95
24,0.54,7270.72
24,0.55,7015.47
24,0.55,7034.75
24,0.55,7045.80
24,0.55,7066.91
24,0.55,7074.29
24,0.55,7091.08
24,0.55,7094.54
24,0.55,7117.40
24,0.55,7118.00
24,0.56,7008.35
24,0.56,7010.82
24,0.57,6791.66
24,0.57,6869.44
24,0.58,6655.37
24,0.58,6660.00
24,0.58,6670.45
24,0.58,6707.80
24,0.59,6577.81
24,0.60,6491.73
24,0.60,6531.70
24,0.64,6047.58
