48,10.38,5269.51
48,10.47,5225.48
48,10.84,5048.29
48,10.96,4992.50
48,11.07,4940.61
48,11.22,4875.73
48,11.25,4862.25
48,11.27,4852.95
48,11.28,4851.17
48,11.31,4838.32
48,11.32,4832.25
48,11.32,4832.39
48,11.37,4811.54
48,11.40,4798.73
48,11.43,4784.37
48,11.47,4768.03
48,11.47,4771.02
48,11.48,4767.37
48,11.55,4738.49
48,11.60,4715.43
48,11.62,4707.39
48,11.65,4696.83
48,11.69,4678.43
48,11.69,4680.33
48,11.73,4662.73
48,11.74,4661.86
48,11.75,4656.03
48,11.80,4635.20
48,11.81,4634.02
48,11.82,4628.14
48,11.88,4604.93
48,11.89,4600.19
48,11.92,4591.18
48,11.92,4591.19
48,11.95,4578.34
48,12.01,4555.08
48,12.01,4555.21
48,12.02,4552.18
48,12.03,4548.60
48,12.06,4536.91
48,12.10,4522.33
48,12.12,4512.63
48,12.14,4505.95
48,12.15,4504.25
48,12.18,4492.15
48,12.20,4482.90
48,12.28,4454.14
48,12.29,4450.17
48,12.31,4444.44
48,12.34,4432.61
48,12.41,4408.71
48,12.42,4406.50
48,12.48,4383.71
48,12.64,4328.18
48,7.19,7613.17
