is,431,S,32,32,0.43,1.51, Time in seconds =                     0.43,S,  Mop/s total     =                     1.51,,,,    MPICC        = mpicc,
is,431,S,32,32,0.83,0.79, Time in seconds =                     0.83,S,  Mop/s total     =                     0.79,,,,    MPICC        = mpicc,
is,431,S,32,32,0.89,0.74, Time in seconds =                     0.89,S,  Mop/s total     =                     0.74,,,,    MPICC        = mpicc,
is,431,S,32,32,0.91,0.72, Time in seconds =                     0.91,S,  Mop/s total     =                     0.72,,,,    MPICC        = mpicc,
is,431,S,32,32,1.24,0.53, Time in seconds =                     1.24,S,  Mop/s total     =                     0.53,,,,    MPICC        = mpicc,
