is,641,B,32,32,2.29,146.60, Time in seconds =                     2.29,B,  Mop/s total     =                   146.60,,,,    MPICC        = mpicc,
is,641,B,32,32,2.64,127.09, Time in seconds =                     2.64,B,  Mop/s total     =                   127.09,,,,    MPICC        = mpicc,
is,641,B,32,32,2.96,113.39, Time in seconds =                     2.96,B,  Mop/s total     =                   113.39,,,,    MPICC        = mpicc,
is,641,B,32,32,2.98,112.58, Time in seconds =                     2.98,B,  Mop/s total     =                   112.58,,,,    MPICC        = mpicc,
is,641,B,32,32,3.32,101.03, Time in seconds =                     3.32,B,  Mop/s total     =                   101.03,,,,    MPICC        = mpicc,
