is,641,C,17.15,78.25, Time in seconds =                    17.15,C,  Mop/s total     =                    78.25, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.16,78.21, Time in seconds =                    17.16,C,  Mop/s total     =                    78.21, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.16,78.22, Time in seconds =                    17.16,C,  Mop/s total     =                    78.22, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.17,78.17, Time in seconds =                    17.17,C,  Mop/s total     =                    78.17, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.19,78.06, Time in seconds =                    17.19,C,  Mop/s total     =                    78.06, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.19,78.08, Time in seconds =                    17.19,C,  Mop/s total     =                    78.08, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.19,78.08, Time in seconds =                    17.19,C,  Mop/s total     =                    78.08, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.19,78.09, Time in seconds =                    17.19,C,  Mop/s total     =                    78.09, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.19,78.10, Time in seconds =                    17.19,C,  Mop/s total     =                    78.10, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,641,C,17.21,77.97, Time in seconds =                    17.21,C,  Mop/s total     =                    77.97, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
