is,431,C,14.91,89.99, Time in seconds =                    14.91,C,  Mop/s total     =                    89.99, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,14.92,89.99, Time in seconds =                    14.92,C,  Mop/s total     =                    89.99, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,14.96,89.73, Time in seconds =                    14.96,C,  Mop/s total     =                    89.73, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,14.97,89.68, Time in seconds =                    14.97,C,  Mop/s total     =                    89.68, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,14.98,89.58, Time in seconds =                    14.98,C,  Mop/s total     =                    89.58, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,14.98,89.58, Time in seconds =                    14.98,C,  Mop/s total     =                    89.58, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,15.00,89.48, Time in seconds =                    15.00,C,  Mop/s total     =                    89.48, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,15.02,89.34, Time in seconds =                    15.02,C,  Mop/s total     =                    89.34, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,15.06,89.14, Time in seconds =                    15.06,C,  Mop/s total     =                    89.14, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
is,431,C,15.10,88.91, Time in seconds =                    15.10,C,  Mop/s total     =                    88.91, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = icc,    CFLAGS       = -O -O3 -vec-report3
