ep,641,A,8.37,64.16, Time in seconds =                     8.37,A,  Mop/s total     =                    64.16, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.41,63.83, Time in seconds =                     8.41,A,  Mop/s total     =                    63.83, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.42,63.78, Time in seconds =                     8.42,A,  Mop/s total     =                    63.78, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.42,63.79, Time in seconds =                     8.42,A,  Mop/s total     =                    63.79, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.42,63.80, Time in seconds =                     8.42,A,  Mop/s total     =                    63.80, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.43,63.67, Time in seconds =                     8.43,A,  Mop/s total     =                    63.67, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.43,63.70, Time in seconds =                     8.43,A,  Mop/s total     =                    63.70, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.43,63.72, Time in seconds =                     8.43,A,  Mop/s total     =                    63.72, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.44,63.63, Time in seconds =                     8.44,A,  Mop/s total     =                    63.63, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
ep,641,A,8.45,63.52, Time in seconds =                     8.45,A,  Mop/s total     =                    63.52, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 -O3 -vec-report3,,
