1,62.66,2484.77
2,32.50,4790.80
4,17.21,9045.92
8,10.81,14400.22
12,7.48,20807.06
16,7.23,21529.62
24,8.32,18723.79
32,7.90,19699.67
40,8.96,17383.83
44,8.89,17515.15
52,8.96,17373.84
