24-02 22:41:03,0.0,996331520.0,65607192576.0
24-02 22:41:04,8.0,1499406336.0,65104105472.0
24-02 22:41:05,8.0,1939369984.0,64664141824.0
24-02 22:41:06,8.0,1939623936.0,64663887872.0
24-02 22:41:07,8.0,1939369984.0,64664141824.0
24-02 22:41:08,8.0,1939369984.0,64664141824.0
24-02 22:41:09,9.0,1939365888.0,64664141824.0
24-02 22:41:10,8.0,1939111936.0,64664395776.0
24-02 22:41:11,8.0,1938079744.0,64665427968.0
24-02 22:41:12,8.0,1938079744.0,64665427968.0
24-02 22:41:13,8.0,1937281024.0,64666222592.0
24-02 22:41:14,8.0,1937211392.0,64666292224.0
24-02 22:41:15,8.0,1937190912.0,64666308608.0
24-02 22:41:16,8.0,1937063936.0,64666435584.0
24-02 22:41:17,8.0,1937047552.0,64666451968.0
24-02 22:41:18,8.0,1937047552.0,64666451968.0
24-02 22:41:19,9.0,1936789504.0,64666705920.0
24-02 22:41:20,8.0,1936789504.0,64666705920.0
24-02 22:41:21,8.0,1936789504.0,64666705920.0
24-02 22:41:22,8.0,1936728064.0,64666767360.0
24-02 22:41:23,8.0,1936723968.0,64666767360.0
24-02 22:41:24,8.0,1936732160.0,64666759168.0
24-02 22:41:25,8.0,1936601088.0,64666886144.0
24-02 22:41:26,8.0,1936609280.0,64666877952.0
24-02 22:41:27,8.0,1936609280.0,64666877952.0
24-02 22:41:28,8.0,1936609280.0,64666877952.0
24-02 22:41:29,9.0,1936605184.0,64666877952.0
24-02 22:41:30,8.0,1936605184.0,64666877952.0
24-02 22:41:31,8.0,1936478208.0,64667004928.0
24-02 22:41:32,8.0,1936478208.0,64667004928.0
24-02 22:41:33,8.0,1936465920.0,64667013120.0
24-02 22:41:34,8.0,1936474112.0,64667004928.0
24-02 22:41:35,8.0,1936453632.0,64667021312.0
24-02 22:41:36,8.0,1936453632.0,64667021312.0
24-02 22:41:37,8.0,1936453632.0,64667021312.0
24-02 22:41:38,8.0,1936453632.0,64667021312.0
24-02 22:41:39,9.0,1936330752.0,64667140096.0
24-02 22:41:40,8.0,1936330752.0,64667140096.0
24-02 22:41:41,8.0,1936330752.0,64667140096.0
24-02 22:41:42,8.0,1936330752.0,64667140096.0
24-02 22:41:43,8.0,1936199680.0,64667267072.0
24-02 22:41:44,8.0,1936207872.0,64667258880.0
24-02 22:41:45,8.0,1936203776.0,64667258880.0
24-02 22:41:46,8.0,1936203776.0,64667258880.0
24-02 22:41:47,8.0,1936203776.0,64667258880.0
24-02 22:41:48,8.0,1936203776.0,64667258880.0
24-02 22:41:49,9.0,1936125952.0,64667332608.0
24-02 22:41:50,8.0,1936125952.0,64667332608.0
24-02 22:41:51,8.0,1936125952.0,64667332608.0
24-02 22:41:52,8.0,1936125952.0,64667332608.0
24-02 22:41:53,8.0,1936371712.0,64667078656.0
24-02 22:41:54,8.0,1936379904.0,64667070464.0
24-02 22:41:55,8.0,1936359424.0,64667086848.0
24-02 22:41:56,8.0,1936359424.0,64667086848.0
24-02 22:41:57,8.0,1936359424.0,64667086848.0
24-02 22:41:58,1.0,999559168.0,65603887104.0
24-02 22:41:59,1.0,998498304.0,65604943872.0
24-02 22:42:00,0.0,998498304.0,65604943872.0
24-02 22:42:01,0.0,998621184.0,65604816896.0
24-02 22:42:02,0.0,998621184.0,65604816896.0
