ep,431,C,32,32,10.83,792.87, Time in seconds =                    10.83,C,  Mop/s total     =                   792.87,,    MPIF77       = mpif77,    FFLAGS       = -O3 -lgfortran,,    FLINKFLAGS   = -O3 -lgfortran
ep,431,C,32,32,10.84,792.09, Time in seconds =                    10.84,C,  Mop/s total     =                   792.09,,    MPIF77       = mpif77,    FFLAGS       = -O3 -lgfortran,,    FLINKFLAGS   = -O3 -lgfortran
ep,431,C,32,32,10.87,790.32, Time in seconds =                    10.87,C,  Mop/s total     =                   790.32,,    MPIF77       = mpif77,    FFLAGS       = -O3 -lgfortran,,    FLINKFLAGS   = -O3 -lgfortran
ep,431,C,32,32,10.89,789.07, Time in seconds =                    10.89,C,  Mop/s total     =                   789.07,,    MPIF77       = mpif77,    FFLAGS       = -O3 -lgfortran,,    FLINKFLAGS   = -O3 -lgfortran
ep,431,C,32,32,11.49,747.90, Time in seconds =                    11.49,C,  Mop/s total     =                   747.90,,    MPIF77       = mpif77,    FFLAGS       = -O3 -lgfortran,,    FLINKFLAGS   = -O3 -lgfortran
