40,6.68,23293.14
40,6.68,23298.48
40,6.71,23216.93
40,6.72,23174.90
40,6.73,23141.60
40,6.75,23062.72
40,6.75,23069.33
40,6.76,23042.41
40,6.77,22984.58
40,6.77,22988.45
40,6.77,22994.03
40,6.78,22948.83
40,6.78,22966.07
40,6.78,22967.70
40,6.78,22974.07
40,6.78,22979.21
40,6.79,22932.43
40,6.80,22889.58
40,6.80,22893.18
40,6.80,22903.19
40,6.80,22908.26
40,6.81,22851.08
40,6.81,22852.04
40,6.81,22870.60
40,6.81,22875.68
40,6.82,22825.41
40,6.82,22841.39
40,6.82,22842.53
40,6.83,22781.20
40,6.83,22785.20
40,6.83,22786.12
40,6.83,22795.99
40,6.83,22798.58
40,6.84,22747.22
40,6.84,22760.64
40,6.85,22717.06
40,6.85,22729.16
40,6.85,22734.75
40,6.86,22701.07
40,6.87,22656.39
40,6.87,22671.89
40,6.88,22628.21
40,6.88,22639.00
40,6.89,22581.00
40,6.89,22583.78
40,6.89,22611.47
40,6.90,22580.22
40,6.91,22517.39
40,6.92,22508.44
40,6.92,22512.19
40,6.95,22390.78
40,7.00,22227.74
40,7.04,22110.85
40,7.06,22062.64
40,7.11,21909.94
40,7.51,20734.29
