24,15.60,3506.54
24,15.62,3501.50
24,18.73,2920.44
24,18.73,2921.04
24,18.76,2915.92
24,18.77,2914.85
24,18.78,2912.92
24,18.79,2911.11
24,18.79,2911.47
24,18.81,2907.77
24,18.82,2906.40
24,18.82,2906.78
24,18.82,2907.08
24,18.84,2903.90
24,18.84,2904.05
24,18.85,2901.80
24,18.85,2902.49
24,18.86,2900.30
24,18.86,2900.34
24,18.86,2900.50
24,18.86,2901.07
24,18.87,2898.60
24,18.87,2899.02
24,18.87,2899.45
24,18.88,2897.00
24,18.88,2897.69
24,18.88,2898.24
24,18.89,2895.53
24,18.89,2895.68
24,18.89,2896.45
24,18.90,2894.19
24,18.90,2894.63
24,18.90,2895.11
24,18.91,2893.38
24,18.92,2891.13
24,18.92,2891.37
24,18.92,2891.47
24,18.93,2889.43
24,18.93,2890.55
24,18.94,2889.05
24,18.96,2885.85
24,18.98,2882.88
