24,2.01,9703.82
24,2.09,9298.15
24,2.09,9302.48
24,2.12,9172.56
24,2.13,9153.58
24,2.14,9075.90
24,2.14,9080.57
24,2.15,9037.45
24,2.15,9048.33
24,2.16,9006.34
24,2.16,9016.43
24,2.16,9029.07
24,2.17,8958.95
24,2.17,8988.18
24,2.19,8887.10
24,2.19,8903.55
24,2.20,8827.46
24,2.20,8834.58
24,2.20,8839.95
24,2.20,8840.10
24,2.20,8845.67
24,2.21,8789.29
24,2.21,8797.30
24,2.21,8813.72
24,2.21,8816.87
24,2.21,8817.52
24,2.21,8820.50
24,2.21,8824.68
24,2.22,8753.09
24,2.22,8757.59
24,2.23,8743.96
24,2.24,8695.83
24,2.24,8702.89
