48,0.20,19303.40
48,0.21,18104.25
48,0.21,18111.07
48,0.21,18127.23
48,0.21,18136.53
48,0.21,18147.77
48,0.21,18161.14
48,0.21,18169.95
48,0.21,18171.07
48,0.21,18178.18
48,0.21,18192.90
48,0.21,18197.34
48,0.21,18215.19
48,0.21,18216.65
48,0.21,18237.53
48,0.21,18262.43
48,0.21,18287.05
48,0.21,18305.90
48,0.21,18316.52
48,0.21,18330.02
48,0.21,18346.98
48,0.21,18350.32
48,0.21,18367.68
48,0.21,18369.60
48,0.21,18410.07
48,0.21,18416.13
48,0.21,18444.59
48,0.21,18463.55
48,0.21,18475.99
48,0.21,18491.87
48,0.21,18502.71
48,0.21,18525.34
48,0.21,18541.13
48,0.21,18542.62
48,0.21,18591.15
48,0.21,18628.78
48,0.21,18644.75
48,0.21,18691.21
48,0.21,18705.13
48,0.21,18788.64
48,0.21,18790.32
48,0.21,18794.34
48,0.22,17322.66
48,0.22,17330.00
48,0.22,17340.89
48,0.22,17371.50
48,0.22,17400.96
48,0.22,17404.24
48,0.22,17407.61
48,0.22,17467.74
48,0.22,17480.90
48,0.22,17513.21
48,0.22,17533.61
48,0.22,17562.56
48,0.22,17581.91
48,0.22,17594.58
48,0.22,17598.29
48,0.22,17600.94
48,0.22,17617.11
48,0.22,17628.16
48,0.22,17640.51
48,0.22,17653.97
48,0.22,17669.42
48,0.22,17678.70
48,0.22,17683.12
48,0.22,17690.06
48,0.22,17698.47
48,0.22,17710.80
48,0.22,17730.62
48,0.22,17732.94
48,0.22,17774.34
48,0.22,17823.03
48,0.22,17829.73
48,0.22,17839.52
48,0.22,17845.83
48,0.22,17849.78
48,0.22,17886.43
48,0.22,17892.44
48,0.22,17894.79
48,0.22,17895.98
48,0.22,17900.71
48,0.22,17974.16
48,0.22,17975.05
48,0.22,17978.55
48,0.22,17998.00
48,0.22,18039.12
48,0.22,18057.86
48,0.22,18060.16
48,0.23,16616.27
48,0.23,16927.68
48,0.23,16944.36
48,0.23,16949.27
48,0.23,17031.41
48,0.23,17055.24
48,0.23,17143.08
48,0.23,17245.95
48,0.23,17262.16
48,0.52,7426.72
48,0.57,6873.00
48,0.71,5463.02
48,0.80,4850.00
48,1.08,3596.52
48,1.28,3035.67
48,1.31,2974.30
48,1.32,2944.56
48,1.38,2827.76
48,1.41,2752.11
48,1.45,2677.08
48,1.62,2395.88
48,1.62,2404.05
