32,0.00,3227.05
32,0.00,3247.61
32,0.00,3254.85
32,0.00,3262.68
32,0.00,3280.69
32,0.00,3280.91
32,0.00,3310.61
32,0.00,3312.00
32,0.00,3320.66
32,0.00,3324.71
32,0.00,3325.60
32,0.00,3336.79
32,0.00,3337.23
32,0.00,3343.03
32,0.00,3343.44
32,0.00,3352.86
32,0.00,3354.17
32,0.00,3355.03
32,0.00,3356.67
32,0.00,3358.04
32,0.00,3358.56
32,0.00,3360.71
32,0.00,3361.60
32,0.00,3366.36
32,0.00,3373.95
32,0.00,3377.67
32,0.00,3378.21
32,0.00,3384.59
32,0.00,3387.22
32,0.00,3389.30
32,0.00,3394.20
32,0.00,3399.52
32,0.00,3416.18
32,0.00,3457.24
32,0.09,81.59
32,0.34,22.31
32,0.36,20.84
32,0.37,20.78
32,0.42,17.97
32,0.43,17.66
32,0.44,17.38
32,0.45,16.91
32,0.46,16.60
32,0.48,15.74
32,0.50,15.22
32,0.54,14.10
32,0.71,10.75
32,0.85,8.91
32,0.86,8.82
32,0.86,8.84
32,0.86,8.86
32,0.87,8.78
32,0.87,8.79
32,0.88,8.64
32,0.88,8.66
32,0.88,8.67
