48,0.04,811.90
48,0.04,811.92
48,0.04,812.66
48,0.04,813.58
48,0.04,813.97
48,0.04,814.07
48,0.04,855.76
48,0.04,856.70
48,0.05,615.49
48,0.05,615.84
48,0.05,616.40
48,0.05,618.04
48,0.05,620.51
48,0.05,623.14
48,0.05,624.04
48,0.05,624.65
48,0.05,632.58
48,0.05,633.56
48,0.05,634.42
48,0.05,635.02
48,0.05,638.07
48,0.05,638.47
48,0.05,638.74
48,0.05,638.76
48,0.05,639.57
48,0.05,641.02
48,0.05,641.17
48,0.05,643.50
48,0.05,644.12
48,0.05,646.13
48,0.05,648.45
48,0.05,651.03
48,0.05,651.84
48,0.05,651.88
48,0.05,654.82
48,0.05,655.15
48,0.05,655.82
48,0.05,658.02
48,0.05,659.04
48,0.05,662.25
48,0.05,665.22
48,0.05,681.26
48,0.05,683.59
48,0.05,684.59
48,0.05,685.67
48,0.05,687.69
48,0.05,703.77
48,0.05,704.96
48,0.05,745.00
48,0.06,519.50
48,0.06,520.14
48,0.06,522.39
48,0.06,524.37
48,0.06,527.03
48,0.06,527.41
48,0.06,527.96
48,0.06,532.22
48,0.06,536.28
48,0.06,546.47
48,0.06,546.57
48,0.06,548.83
48,0.06,548.95
48,0.06,549.25
48,0.06,552.68
48,0.06,552.90
48,0.06,552.91
48,0.06,553.28
48,0.06,553.58
48,0.06,556.55
48,0.06,561.95
48,0.06,563.97
48,0.06,564.34
48,0.06,565.43
48,0.06,565.72
48,0.06,566.66
48,0.06,570.54
48,0.06,571.86
48,0.06,573.30
48,0.06,578.08
48,0.06,584.20
48,0.06,585.80
48,0.06,586.66
48,0.06,588.80
48,0.06,589.08
48,0.06,589.89
48,0.06,591.32
48,0.06,593.05
48,0.06,594.60
48,0.06,596.59
48,0.06,597.70
48,0.06,597.95
48,0.06,597.96
48,0.06,600.25
48,0.06,600.55
48,0.06,601.01
48,0.06,601.06
48,0.06,601.29
48,0.06,602.59
48,0.06,602.75
48,0.06,603.23
48,0.06,603.66
48,0.06,604.14
48,0.06,604.73
48,0.06,606.04
48,0.06,609.96
48,0.07,477.59
48,0.07,480.70
48,0.07,488.39
48,0.07,500.35
48,0.07,512.54
