24,0.08,1000.47
24,0.08,1001.35
24,0.08,1001.82
24,0.08,1001.83
24,0.08,1002.76
24,0.08,1002.92
24,0.08,1003.10
24,0.08,1004.80
24,0.08,1005.31
24,0.08,1005.76
24,0.08,1006.16
24,0.08,1007.68
24,0.08,1008.53
24,0.08,1009.67
24,0.08,1014.20
24,0.08,1018.01
24,0.08,1019.11
24,0.08,1031.59
24,0.08,1062.73
24,0.08,991.89
24,0.08,997.42
24,0.08,997.98
24,0.08,999.35
24,0.09,927.52
24,0.09,960.59
24,0.09,969.16
24,0.09,976.07
24,0.09,977.91
24,0.09,978.80
24,0.09,979.09
24,0.09,980.81
24,0.09,980.87
24,0.11,747.23
24,0.15,565.83
