24,1.20,445.74
24,1.21,444.90
24,1.36,393.52
24,1.36,395.96
24,1.37,390.54
24,1.38,388.34
24,1.39,386.31
24,1.40,382.53
24,1.41,379.63
24,1.41,380.46
24,1.42,376.91
24,1.43,374.78
24,1.44,371.93
24,1.44,372.51
24,1.44,372.93
24,1.45,369.56
24,1.45,371.35
24,1.46,366.79
24,1.46,366.90
24,1.47,364.38
24,1.47,365.30
24,1.47,365.37
24,1.47,365.72
24,1.48,363.12
24,1.48,363.94
24,1.49,359.12
24,1.49,360.31
24,1.49,360.63
24,1.49,360.96
24,1.49,360.98
24,1.50,357.52
24,1.51,355.67
24,1.52,354.15
24,1.55,346.11
24,1.55,347.10
24,1.56,344.74
24,1.60,335.14
24,1.61,333.74
24,1.61,334.13
24,1.70,315.05
24,1.70,315.10
24,1.83,293.13
