is,431,A,32,32,1.48,56.67, Time in seconds =                     1.48,A,  Mop/s total     =                    56.67,,,,    MPICC        = mpicc,
is,431,A,32,32,1.67,50.09, Time in seconds =                     1.67,A,  Mop/s total     =                    50.09,,,,    MPICC        = mpicc,
is,431,A,32,32,1.86,45.11, Time in seconds =                     1.86,A,  Mop/s total     =                    45.11,,,,    MPICC        = mpicc,
is,431,A,32,32,2.03,41.27, Time in seconds =                     2.03,A,  Mop/s total     =                    41.27,,,,    MPICC        = mpicc,
is,431,A,32,32,3.32,25.27, Time in seconds =                     3.32,A,  Mop/s total     =                    25.27,,,,    MPICC        = mpicc,
