1,1.13,74.10
2,0.56,148.50
4,0.31,267.49
8,0.15,547.00
12,0.10,824.70
16,0.08,1062.08
24,0.07,1148.75
32,0.06,1363.27
40,0.05,1631.38
44,0.05,1602.56
52,0.07,1216.89
