is,431,24,S,24,0.00,163.18, Time in seconds =                     0.00,S,  Mop/s total     =                   163.18,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,1,S,1,0.00,199.56, Time in seconds =                     0.00,S,  Mop/s total     =                   199.56,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,12,S,12,0.00,256.90, Time in seconds =                     0.00,S,  Mop/s total     =                   256.90,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,16,S,16,0.00,264.25, Time in seconds =                     0.00,S,  Mop/s total     =                   264.25,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,2,S,2,0.00,237.19, Time in seconds =                     0.00,S,  Mop/s total     =                   237.19,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,24,S,24,0.00,274.08, Time in seconds =                     0.00,S,  Mop/s total     =                   274.08,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,S,32,0.00,132.71, Time in seconds =                     0.00,S,  Mop/s total     =                   132.71,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,4,S,4,0.00,180.14, Time in seconds =                     0.00,S,  Mop/s total     =                   180.14,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,40,S,40,0.00,180.05, Time in seconds =                     0.00,S,  Mop/s total     =                   180.05,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,44,S,44,0.00,136.88, Time in seconds =                     0.00,S,  Mop/s total     =                   136.88,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,52,S,52,0.00,151.04, Time in seconds =                     0.00,S,  Mop/s total     =                   151.04,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,8,S,8,0.00,236.86, Time in seconds =                     0.00,S,  Mop/s total     =                   236.86,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,1,S,1,0.00,189.52, Time in seconds =                     0.00,S,  Mop/s total     =                   189.52,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,12,S,12,0.00,186.86, Time in seconds =                     0.00,S,  Mop/s total     =                   186.86,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,16,S,16,0.00,288.43, Time in seconds =                     0.00,S,  Mop/s total     =                   288.43,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,2,S,2,0.00,227.64, Time in seconds =                     0.00,S,  Mop/s total     =                   227.64,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,24,S,24,0.00,275.82, Time in seconds =                     0.00,S,  Mop/s total     =                   275.82,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,32,S,32,0.00,269.94, Time in seconds =                     0.00,S,  Mop/s total     =                   269.94,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,4,S,4,0.00,177.41, Time in seconds =                     0.00,S,  Mop/s total     =                   177.41,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,40,S,40,0.00,143.40, Time in seconds =                     0.00,S,  Mop/s total     =                   143.40,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,44,S,44,0.01,81.72, Time in seconds =                     0.01,S,  Mop/s total     =                    81.72,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,52,S,52,0.00,149.28, Time in seconds =                     0.00,S,  Mop/s total     =                   149.28,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,8,S,8,0.00,143.53, Time in seconds =                     0.00,S,  Mop/s total     =                   143.53,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,662,48,S,48,0.00,134.43, Time in seconds =                     0.00,S,  Mop/s total     =                   134.43,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
