is,431,24,B,24,0.29,1142.91, Time in seconds =                     0.29,B,  Mop/s total     =                  1142.91,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,1,B,1,3.96,84.72, Time in seconds =                     3.96,B,  Mop/s total     =                    84.72,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,12,B,12,0.42,796.45, Time in seconds =                     0.42,B,  Mop/s total     =                   796.45,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,16,B,16,0.44,766.79, Time in seconds =                     0.44,B,  Mop/s total     =                   766.79,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,2,B,2,2.38,140.99, Time in seconds =                     2.38,B,  Mop/s total     =                   140.99,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,24,B,24,0.31,1085.75, Time in seconds =                     0.31,B,  Mop/s total     =                  1085.75,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,32,B,32,0.25,1327.51, Time in seconds =                     0.25,B,  Mop/s total     =                  1327.51,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,4,B,4,1.17,286.06, Time in seconds =                     1.17,B,  Mop/s total     =                   286.06,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,40,B,40,0.39,850.79, Time in seconds =                     0.39,B,  Mop/s total     =                   850.79,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,44,B,44,0.40,849.45, Time in seconds =                     0.40,B,  Mop/s total     =                   849.45,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,52,B,52,0.37,897.37, Time in seconds =                     0.37,B,  Mop/s total     =                   897.37,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,641,8,B,8,0.60,561.15, Time in seconds =                     0.60,B,  Mop/s total     =                   561.15,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,1,B,1,3.27,102.55, Time in seconds =                     3.27,B,  Mop/s total     =                   102.55,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,12,B,12,0.38,874.18, Time in seconds =                     0.38,B,  Mop/s total     =                   874.18,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,16,B,16,0.30,1122.95, Time in seconds =                     0.30,B,  Mop/s total     =                  1122.95,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,2,B,2,2.22,151.26, Time in seconds =                     2.22,B,  Mop/s total     =                   151.26,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,24,B,24,0.28,1182.74, Time in seconds =                     0.28,B,  Mop/s total     =                  1182.74,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,32,B,32,0.22,1538.42, Time in seconds =                     0.22,B,  Mop/s total     =                  1538.42,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,4,B,4,1.09,306.75, Time in seconds =                     1.09,B,  Mop/s total     =                   306.75,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,40,B,40,0.19,1756.08, Time in seconds =                     0.19,B,  Mop/s total     =                  1756.08,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,44,B,44,0.29,1147.44, Time in seconds =                     0.29,B,  Mop/s total     =                  1147.44,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,52,B,52,0.29,1151.61, Time in seconds =                     0.29,B,  Mop/s total     =                  1151.61,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,652,8,B,8,0.58,577.70, Time in seconds =                     0.58,B,  Mop/s total     =                   577.70,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
is,662,48,B,48,0.19,1744.79, Time in seconds =                     0.19,B,  Mop/s total     =                  1744.79,,,,    CC           = icc,    CFLAGS       = -O3 -openmp
