is,431,C,32,32,10.88,123.39, Time in seconds =                    10.88,C,  Mop/s total     =                   123.39,,,,    MPICC        = mpicc,
is,641,C,32,32,3.46,388.24, Time in seconds =                     3.46,C,  Mop/s total     =                   388.24,,,,    MPICC        = mpicc,
