is,431,A,16,16,0.16,509.00, Time in seconds =                     0.16,A,  Mop/s total     =                   509.00,,,,    MPICC        = mpicc,
is,641,A,16,16,0.08,1003.74, Time in seconds =                     0.08,A,  Mop/s total     =                  1003.74,,,,    MPICC        = mpicc,
