is,431,B,16,16,0.61,547.09, Time in seconds =                     0.61,B,  Mop/s total     =                   547.09,,,,    MPICC        = mpicc,
is,641,B,16,16,0.35,946.05, Time in seconds =                     0.35,B,  Mop/s total     =                   946.05,,,,    MPICC        = mpicc,
