24-02 22:59:44,0.0,987545600.0,65613672448.0
24-02 22:59:45,3.0,1055719424.0,65545490432.0
24-02 22:59:46,4.0,1127149568.0,65474060288.0
24-02 22:59:47,3.0,1200435200.0,65400774656.0
24-02 22:59:48,4.0,1271738368.0,65329471488.0
24-02 22:59:49,3.0,1347235840.0,65253974016.0
24-02 22:59:50,4.0,1426796544.0,65174409216.0
24-02 22:59:51,3.0,1494159360.0,65107046400.0
24-02 22:59:52,2.0,2064199680.0,64537001984.0
24-02 22:59:53,3.0,2097360896.0,64503840768.0
24-02 22:59:54,2.0,2097336320.0,64503865344.0
24-02 22:59:55,3.0,2097209344.0,64503992320.0
24-02 22:59:56,2.0,2096951296.0,64504246272.0
24-02 22:59:57,4.0,2096943104.0,64504254464.0
24-02 22:59:58,3.0,2096939008.0,64504254464.0
24-02 22:59:59,3.0,2096697344.0,64504496128.0
24-02 23:00:00,4.0,2096697344.0,64504496128.0
24-02 23:00:01,3.0,2096570368.0,64504623104.0
24-02 23:00:02,2.0,2097336320.0,64503853056.0
24-02 23:00:03,3.0,2097197056.0,64503988224.0
24-02 23:00:04,2.0,2097205248.0,64503980032.0
24-02 23:00:05,0.0,1047162880.0,65554022400.0
24-02 23:00:06,2.0,1047158784.0,65554022400.0
24-02 23:00:07,1.0,1046822912.0,65554354176.0
24-02 23:00:08,2.0,1046691840.0,65554481152.0
24-02 23:00:09,1.0,1046564864.0,65554608128.0
