1,0.77,108.46
2,0.40,207.32
4,0.26,322.03
8,0.14,618.26
12,0.10,875.84
16,0.09,908.42
24,0.07,1277.66
32,0.05,1596.01
40,0.05,1814.03
44,0.09,905.43
52,0.07,1154.15
