ep,662,B,81.23,26.44, Time in seconds =                    81.23,B,  Mop/s total     =                    26.44, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.24,26.43, Time in seconds =                    81.24,B,  Mop/s total     =                    26.43, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.27,26.42, Time in seconds =                    81.27,B,  Mop/s total     =                    26.42, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.31,26.41, Time in seconds =                    81.31,B,  Mop/s total     =                    26.41, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.31,26.41, Time in seconds =                    81.31,B,  Mop/s total     =                    26.41, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.34,26.40, Time in seconds =                    81.34,B,  Mop/s total     =                    26.40, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.43,26.37, Time in seconds =                    81.43,B,  Mop/s total     =                    26.37, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.44,26.37, Time in seconds =                    81.44,B,  Mop/s total     =                    26.37, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,81.47,26.36, Time in seconds =                    81.47,B,  Mop/s total     =                    26.36, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,662,B,82.56,26.01, Time in seconds =                    82.56,B,  Mop/s total     =                    26.01, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
