1,1.67,2325.76
2,0.88,4447.43
4,0.46,8374.98
8,0.25,15837.69
12,0.19,20479.67
16,0.19,20631.16
24,0.25,15438.37
32,0.22,17913.78
40,0.23,16811.75
44,0.25,15415.43
48,1.75,2221.65
52,0.29,13336.31
