is,431,1,A,1,0.86,97.93, Time in seconds =                     0.86,A,  Mop/s total     =                    97.93,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,12,A,12,0.12,681.30, Time in seconds =                     0.12,A,  Mop/s total     =                   681.30,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,16,A,16,0.10,837.78, Time in seconds =                     0.10,A,  Mop/s total     =                   837.78,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,2,A,2,0.44,190.13, Time in seconds =                     0.44,A,  Mop/s total     =                   190.13,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,24,A,24,0.07,1128.98, Time in seconds =                     0.07,A,  Mop/s total     =                  1128.98,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,32,A,32,0.10,818.52, Time in seconds =                     0.10,A,  Mop/s total     =                   818.52,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,4,A,4,0.25,330.24, Time in seconds =                     0.25,A,  Mop/s total     =                   330.24,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,431,8,A,8,0.14,599.96, Time in seconds =                     0.14,A,  Mop/s total     =                   599.96,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,1,A,1,0.98,85.31, Time in seconds =                     0.98,A,  Mop/s total     =                    85.31,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,12,A,12,0.10,838.12, Time in seconds =                     0.10,A,  Mop/s total     =                   838.12,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,16,A,16,0.10,868.80, Time in seconds =                     0.10,A,  Mop/s total     =                   868.80,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,2,A,2,0.50,167.18, Time in seconds =                     0.50,A,  Mop/s total     =                   167.18,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,24,A,24,0.07,1180.42, Time in seconds =                     0.07,A,  Mop/s total     =                  1180.42,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,32,A,32,0.11,736.26, Time in seconds =                     0.11,A,  Mop/s total     =                   736.26,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,4,A,4,0.29,291.28, Time in seconds =                     0.29,A,  Mop/s total     =                   291.28,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,40,A,40,0.09,977.42, Time in seconds =                     0.09,A,  Mop/s total     =                   977.42,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,44,A,44,0.08,990.20, Time in seconds =                     0.08,A,  Mop/s total     =                   990.20,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,52,A,52,0.08,1060.63, Time in seconds =                     0.08,A,  Mop/s total     =                  1060.63,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,641,8,A,8,0.14,584.66, Time in seconds =                     0.14,A,  Mop/s total     =                   584.66,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,1,A,1,1.02,82.26, Time in seconds =                     1.02,A,  Mop/s total     =                    82.26,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,12,A,12,0.10,882.87, Time in seconds =                     0.10,A,  Mop/s total     =                   882.87,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,16,A,16,0.07,1137.08, Time in seconds =                     0.07,A,  Mop/s total     =                  1137.08,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,2,A,2,0.42,200.77, Time in seconds =                     0.42,A,  Mop/s total     =                   200.77,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,24,A,24,0.07,1243.96, Time in seconds =                     0.07,A,  Mop/s total     =                  1243.96,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,32,A,32,0.06,1478.01, Time in seconds =                     0.06,A,  Mop/s total     =                  1478.01,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,4,A,4,0.27,312.09, Time in seconds =                     0.27,A,  Mop/s total     =                   312.09,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,40,A,40,0.39,214.96, Time in seconds =                     0.39,A,  Mop/s total     =                   214.96,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
is,652,44,A,44,0.08,1116.26, Time in seconds =                     0.08,A,  Mop/s total     =                  1116.26,,,,    CC           = gcc,    CFLAGS       = -O3 -fopenmp -mcmodel=medium
