mg,431,B,8,8,1.64,11857.81, Time in seconds =                     1.64,B,  Mop/s total     =                 11857.81,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
mg,641,B,8,8,1.12,17348.83, Time in seconds =                     1.12,B,  Mop/s total     =                 17348.83,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
