is,431,B,8,8,0.63,531.93, Time in seconds =                     0.63,B,  Mop/s total     =                   531.93,,,,    MPICC        = mpicc,
is,641,B,8,8,0.56,595.12, Time in seconds =                     0.56,B,  Mop/s total     =                   595.12,,,,    MPICC        = mpicc,
