ep,431,S,8,8,0.08,418.47, Time in seconds =                     0.08,S,  Mop/s total     =                   418.47,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
ep,641,S,8,8,0.07,489.70, Time in seconds =                     0.07,S,  Mop/s total     =                   489.70,,    MPIF77       = mpif77,    FFLAGS       = -O -O3,,    FLINKFLAGS   = -O -O3
