24-02 21:38:05,0.0,11.953,3.397,84.550,0.100
24-02 21:38:06,4.0,0.0,1.010,89.899,9.091
24-02 21:38:07,4.0,0.0,1.010,98.990,0.0
24-02 21:38:08,4.0,0.0,1.010,98.990,0.0
24-02 21:38:09,2.0,0.0,1.010,98.990,0.0
24-02 21:38:10,4.0,0.0,1.010,98.990,0.0
24-02 21:38:11,2.0,81.188,0.990,8.911,8.911
24-02 21:38:12,4.0,100.0,0.0,0.0,0.0
24-02 21:38:13,4.0,93.0,0.0,7.0,0.0
24-02 21:38:14,4.0,100.0,0.0,0.0,0.0
24-02 21:38:15,2.0,100.0,0.0,0.0,0.0
24-02 21:38:16,4.0,94.0,0.0,6.0,0.0
24-02 21:38:17,0.0,82.828,0.0,17.172,0.0
24-02 21:38:18,0.0,0.0,1.020,98.980,0.0
24-02 21:38:19,0.0,0.0,1.010,98.990,0.0
24-02 21:38:20,0.0,0.0,1.031,98.969,0.0
24-02 21:38:21,1.0,0.0,1.010,98.990,0.0
