is,431,S,16,16,0.00,442.50, Time in seconds =                     0.00,S,  Mop/s total     =                   442.50,,,,    MPICC        = mpicc,
is,641,S,16,16,0.00,593.05, Time in seconds =                     0.00,S,  Mop/s total     =                   593.05,,,,    MPICC        = mpicc,
