27-02 02:49:50,0.000,8.653,0.226,91.101,0.020
27-02 02:49:51,10.0,75.0,2.0,23.0,0.0
27-02 02:49:52,8.0,98.990,1.010,0.0,0.0
27-02 02:49:53,8.0,98.020,1.980,0.0,0.0
27-02 02:49:54,8.0,98.0,2.0,0.0,0.0
27-02 02:49:55,8.0,98.0,2.0,0.0,0.0
27-02 02:49:56,8.0,99.0,1.0,0.0,0.0
27-02 02:49:57,8.0,98.0,2.0,0.0,0.0
27-02 02:49:58,10.0,98.990,1.010,0.0,0.0
27-02 02:49:59,9.0,98.0,2.0,0.0,0.0
27-02 02:50:00,9.0,99.0,1.0,0.0,0.0
27-02 02:50:01,8.0,97.0,3.0,0.0,0.0
27-02 02:50:02,10.0,98.0,2.0,0.0,0.0
27-02 02:50:03,8.0,98.0,2.0,0.0,0.0
27-02 02:50:04,0.0,7.071,0.0,92.929,0.0
27-02 02:50:05,0.0,0.0,0.0,100.0,0.0
27-02 02:50:06,0.0,0.0,0.0,100.0,0.0
27-02 02:50:07,0.0,0.0,0.0,100.0,0.0
27-02 02:50:08,0.0,0.0,0.0,100.0,0.0
