mg,662,B,6.88,2827.04, Time in seconds =                     6.88,B,  Mop/s total     =                  2827.04, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,6.91,2818.12, Time in seconds =                     6.91,B,  Mop/s total     =                  2818.12, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,6.91,2818.26, Time in seconds =                     6.91,B,  Mop/s total     =                  2818.26, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.03,2768.69, Time in seconds =                     7.03,B,  Mop/s total     =                  2768.69, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.07,2753.99, Time in seconds =                     7.07,B,  Mop/s total     =                  2753.99, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.24,2687.69, Time in seconds =                     7.24,B,  Mop/s total     =                  2687.69, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.32,2657.06, Time in seconds =                     7.32,B,  Mop/s total     =                  2657.06, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.50,2593.28, Time in seconds =                     7.50,B,  Mop/s total     =                  2593.28, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.73,2517.24, Time in seconds =                     7.73,B,  Mop/s total     =                  2517.24, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
mg,662,B,7.78,2502.17, Time in seconds =                     7.78,B,  Mop/s total     =                  2502.17, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = ifort,    FFLAGS       = -O -O2 ,,
