27-02 02:47:37,0.000,8.652,0.226,91.102,0.020
27-02 02:47:38,8.0,68.317,2.970,28.713,0.0
27-02 02:47:39,9.0,98.0,2.0,0.0,0.0
27-02 02:47:40,9.0,98.0,2.0,0.0,0.0
27-02 02:47:41,8.0,98.0,2.0,0.0,0.0
27-02 02:47:42,8.0,98.0,2.0,0.0,0.0
27-02 02:47:43,9.0,98.990,1.010,0.0,0.0
27-02 02:47:44,9.0,98.0,2.0,0.0,0.0
27-02 02:47:45,9.0,98.020,1.980,0.0,0.0
27-02 02:47:46,8.0,98.990,1.010,0.0,0.0
27-02 02:47:47,9.0,98.020,1.980,0.0,0.0
27-02 02:47:48,8.0,98.990,1.010,0.0,0.0
27-02 02:47:49,10.0,98.0,2.0,0.0,0.0
27-02 02:47:50,8.0,98.0,2.0,0.0,0.0
27-02 02:47:51,1.0,29.293,1.010,69.697,0.0
27-02 02:47:52,0.0,0.0,0.0,100.0,0.0
27-02 02:47:53,1.0,0.0,0.0,100.0,0.0
27-02 02:47:54,0.0,0.0,0.0,100.0,0.0
27-02 02:47:55,1.0,0.0,0.0,100.0,0.0
