1,1.42,2733.57
2,0.78,4987.49
4,0.36,10805.08
8,0.21,18886.15
12,0.21,18541.15
16,0.25,15525.30
24,0.22,17866.09
32,0.20,18992.93
40,0.30,13047.32
44,0.28,13791.22
52,0.28,13929.89
