24-02 09:09:57,0.000,36.906,3.596,59.413,0.077
24-02 09:09:58,3.0,83.0,4.0,13.0,0.0
24-02 09:09:59,19.0,79.798,1.010,19.192,0.0
24-02 09:10:00,44.0,83.0,1.0,16.0,0.0
24-02 09:10:01,24.0,84.0,1.0,15.0,0.0
24-02 09:10:02,51.0,85.0,1.0,14.0,0.0
24-02 09:10:03,44.0,83.0,1.0,16.0,0.0
24-02 09:10:04,16.0,86.735,0.0,13.265,0.0
24-02 09:10:05,44.0,83.0,1.0,16.0,0.0
24-02 09:10:06,18.0,88.889,1.010,10.101,0.0
24-02 09:10:07,1.0,56.122,0.0,43.878,0.0
24-02 09:10:08,2.0,0.0,0.0,100.0,0.0
24-02 09:10:09,0.0,0.0,1.031,98.969,0.0
24-02 09:10:10,0.0,0.0,1.010,98.990,0.0
24-02 09:10:11,1.0,0.0,1.020,98.980,0.0
