24-02 22:20:12,0.0,11.958,3.392,84.550,0.100
24-02 22:20:13,8.0,39.394,0.0,60.606,0.0
24-02 22:20:14,8.0,0.0,0.0,100.0,0.0
24-02 22:20:15,8.0,0.0,0.0,100.0,0.0
24-02 22:20:16,8.0,0.0,0.0,100.0,0.0
24-02 22:20:17,8.0,0.0,0.0,100.0,0.0
24-02 22:20:18,8.0,0.0,1.010,98.990,0.0
24-02 22:20:19,8.0,0.0,0.0,100.0,0.0
24-02 22:20:20,8.0,0.0,0.0,100.0,0.0
24-02 22:20:21,8.0,0.0,1.010,98.990,0.0
24-02 22:20:22,8.0,0.0,1.010,98.990,0.0
24-02 22:20:23,8.0,0.0,1.010,98.990,0.0
24-02 22:20:24,8.0,0.0,1.010,98.990,0.0
24-02 22:20:25,8.0,0.0,1.0,99.0,0.0
24-02 22:20:26,8.0,0.0,1.010,98.990,0.0
24-02 22:20:27,8.0,0.0,1.010,98.990,0.0
24-02 22:20:28,8.0,0.0,1.010,98.990,0.0
24-02 22:20:29,8.0,2.0,2.0,96.0,0.0
24-02 22:20:30,8.0,100.0,0.0,0.0,0.0
24-02 22:20:31,8.0,75.248,0.990,23.762,0.0
24-02 22:20:32,8.0,54.545,0.0,45.455,0.0
24-02 22:20:33,8.0,0.0,0.0,100.0,0.0
24-02 22:20:34,8.0,0.0,1.020,98.980,0.0
24-02 22:20:35,8.0,0.0,1.0,99.0,0.0
24-02 22:20:36,8.0,0.0,1.010,98.990,0.0
24-02 22:20:37,8.0,0.0,1.010,98.990,0.0
24-02 22:20:38,8.0,0.0,1.010,98.990,0.0
24-02 22:20:39,8.0,0.0,1.0,99.0,0.0
24-02 22:20:40,8.0,0.0,1.010,98.990,0.0
24-02 22:20:41,8.0,0.0,1.010,98.990,0.0
24-02 22:20:42,8.0,0.0,0.0,100.0,0.0
24-02 22:20:43,8.0,0.0,1.010,98.990,0.0
24-02 22:20:44,8.0,0.0,1.010,98.990,0.0
24-02 22:20:45,4.0,85.149,0.0,14.851,0.0
24-02 22:20:46,0.0,56.566,1.010,42.424,0.0
24-02 22:20:47,0.0,0.0,1.031,98.969,0.0
24-02 22:20:48,0.0,0.0,0.0,100.0,0.0
24-02 22:20:49,0.0,0.0,1.031,98.969,0.0
24-02 22:20:50,0.0,1.031,0.0,98.969,0.0
