24-02 00:23:08,2.0,4508.0,3738.0
24-02 00:23:09,2.0,4122.0,2937.0
24-02 00:23:10,2.0,4431.0,3570.0
24-02 00:23:11,2.0,4603.0,3915.0
24-02 00:23:12,2.0,4493.0,3746.0
24-02 00:23:13,2.0,4526.0,3760.0
24-02 00:23:14,2.0,4082.0,2768.0
24-02 00:23:15,2.0,3987.0,2543.0
24-02 00:23:16,2.0,4525.0,3732.0
24-02 00:23:17,2.0,4454.0,3609.0
24-02 00:23:18,2.0,4478.0,3665.0
24-02 00:23:19,2.0,4444.0,3616.0
24-02 00:23:20,2.0,4455.0,3664.0
24-02 00:23:21,2.0,4507.0,3585.0
24-02 00:23:22,2.0,4149.0,2870.0
24-02 00:23:23,2.0,4300.0,3208.0
24-02 00:23:24,2.0,4491.0,3725.0
24-02 00:23:25,2.0,4439.0,3603.0
24-02 00:23:26,2.0,4435.0,3612.0
24-02 00:23:27,2.0,4430.0,3546.0
24-02 00:23:28,0.0,3039.0,2772.0
24-02 00:23:29,0.0,2021.0,2131.0
24-02 00:23:30,0.0,1981.0,2161.0
24-02 00:23:31,0.0,2010.0,2129.0
24-02 00:23:32,0.0,1993.0,2168.0
