mg,431,A,1.78,2183.51, Time in seconds =                     1.78,A,  Mop/s total     =                  2183.51, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.78,2185.71, Time in seconds =                     1.78,A,  Mop/s total     =                  2185.71, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.78,2186.77, Time in seconds =                     1.78,A,  Mop/s total     =                  2186.77, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.81,2148.98, Time in seconds =                     1.81,A,  Mop/s total     =                  2148.98, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.81,2152.10, Time in seconds =                     1.81,A,  Mop/s total     =                  2152.10, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.88,2067.36, Time in seconds =                     1.88,A,  Mop/s total     =                  2067.36, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.89,2054.54, Time in seconds =                     1.89,A,  Mop/s total     =                  2054.54, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,1.90,2052.62, Time in seconds =                     1.90,A,  Mop/s total     =                  2052.62, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,2.02,1923.35, Time in seconds =                     2.02,A,  Mop/s total     =                  1923.35, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
mg,431,A,2.04,1907.10, Time in seconds =                     2.04,A,  Mop/s total     =                  1907.10, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O -O2 -O3,,
