is,641,B,3.91,85.81, Time in seconds =                     3.91,B,  Mop/s total     =                    85.81, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.91,85.86, Time in seconds =                     3.91,B,  Mop/s total     =                    85.86, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.91,85.87, Time in seconds =                     3.91,B,  Mop/s total     =                    85.87, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.92,85.52, Time in seconds =                     3.92,B,  Mop/s total     =                    85.52, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.92,85.52, Time in seconds =                     3.92,B,  Mop/s total     =                    85.52, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.92,85.60, Time in seconds =                     3.92,B,  Mop/s total     =                    85.60, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.92,85.69, Time in seconds =                     3.92,B,  Mop/s total     =                    85.69, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.93,85.39, Time in seconds =                     3.93,B,  Mop/s total     =                    85.39, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,3.94,85.22, Time in seconds =                     3.94,B,  Mop/s total     =                    85.22, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
is,641,B,4.00,83.84, Time in seconds =                     4.00,B,  Mop/s total     =                    83.84, NAS Parallel Benchmarks (NPB3.3-SER) - IS Benchmark,,,    CC           = gcc,    CFLAGS       = -O -O2
