is,431,C,16,16,2.82,475.68, Time in seconds =                     2.82,C,  Mop/s total     =                   475.68,,,,    MPICC        = mpicc,
is,431,C,16,16,2.85,471.69, Time in seconds =                     2.85,C,  Mop/s total     =                   471.69,,,,    MPICC        = mpicc,
is,431,C,16,16,2.88,466.08, Time in seconds =                     2.88,C,  Mop/s total     =                   466.08,,,,    MPICC        = mpicc,
is,431,C,16,16,3.11,431.84, Time in seconds =                     3.11,C,  Mop/s total     =                   431.84,,,,    MPICC        = mpicc,
is,431,C,16,16,3.42,392.02, Time in seconds =                     3.42,C,  Mop/s total     =                   392.02,,,,    MPICC        = mpicc,
