24-02 07:33:28,0.000,2062.548,39677.357
24-02 07:33:29,1.0,0.0,0.0
24-02 07:33:30,1.0,0.0,0.0
24-02 07:33:31,1.0,0.0,0.0
24-02 07:33:32,1.0,0.0,0.0
24-02 07:33:33,1.0,0.0,0.0
24-02 07:33:34,2.0,0.0,16384.0
24-02 07:33:35,1.0,0.0,0.0
24-02 07:33:36,1.0,0.0,4096.0
24-02 07:33:37,1.0,0.0,0.0
24-02 07:33:38,1.0,0.0,0.0
24-02 07:33:39,1.0,0.0,0.0
24-02 07:33:40,1.0,0.0,0.0
24-02 07:33:41,1.0,0.0,0.0
24-02 07:33:42,1.0,0.0,0.0
24-02 07:33:43,1.0,0.0,0.0
24-02 07:33:44,2.0,0.0,0.0
24-02 07:33:45,1.0,0.0,0.0
24-02 07:33:46,1.0,0.0,4096.0
24-02 07:33:47,1.0,0.0,0.0
24-02 07:33:48,1.0,0.0,0.0
24-02 07:33:49,1.0,0.0,0.0
24-02 07:33:50,1.0,0.0,28672.0
24-02 07:33:51,1.0,0.0,0.0
24-02 07:33:52,1.0,0.0,0.0
24-02 07:33:53,1.0,0.0,0.0
24-02 07:33:54,2.0,0.0,0.0
24-02 07:33:55,1.0,0.0,0.0
24-02 07:33:56,1.0,0.0,0.0
24-02 07:33:57,1.0,0.0,0.0
24-02 07:33:58,1.0,0.0,0.0
24-02 07:33:59,1.0,0.0,0.0
24-02 07:34:00,1.0,0.0,0.0
24-02 07:34:01,1.0,0.0,0.0
24-02 07:34:02,1.0,0.0,0.0
24-02 07:34:03,1.0,0.0,0.0
24-02 07:34:04,2.0,0.0,0.0
24-02 07:34:05,1.0,0.0,0.0
24-02 07:34:06,1.0,0.0,0.0
24-02 07:34:07,1.0,0.0,0.0
24-02 07:34:08,1.0,0.0,0.0
24-02 07:34:09,1.0,0.0,0.0
24-02 07:34:10,1.0,0.0,0.0
24-02 07:34:11,1.0,0.0,0.0
24-02 07:34:12,1.0,0.0,0.0
24-02 07:34:13,1.0,0.0,0.0
24-02 07:34:14,1.0,0.0,0.0
24-02 07:34:15,0.0,0.0,0.0
24-02 07:34:16,0.0,0.0,4096.0
24-02 07:34:17,0.0,0.0,0.0
24-02 07:34:18,0.0,0.0,0.0
