ep,431,C,350.64,24.50, Time in seconds =                   350.64,C,  Mop/s total     =                    24.50, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,350.83,24.48, Time in seconds =                   350.83,C,  Mop/s total     =                    24.48, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,351.45,24.44, Time in seconds =                   351.45,C,  Mop/s total     =                    24.44, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,351.53,24.44, Time in seconds =                   351.53,C,  Mop/s total     =                    24.44, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,351.57,24.43, Time in seconds =                   351.57,C,  Mop/s total     =                    24.43, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,351.60,24.43, Time in seconds =                   351.60,C,  Mop/s total     =                    24.43, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,351.90,24.41, Time in seconds =                   351.90,C,  Mop/s total     =                    24.41, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,352.59,24.36, Time in seconds =                   352.59,C,  Mop/s total     =                    24.36, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,352.86,24.34, Time in seconds =                   352.86,C,  Mop/s total     =                    24.34, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
ep,431,C,354.10,24.26, Time in seconds =                   354.10,C,  Mop/s total     =                    24.26, NAS Parallel Benchmarks (NPB3.3-SER) - EP Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
