mg,641,B,9.34,2084.56, Time in seconds =                     9.34,B,  Mop/s total     =                  2084.56, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.35,2081.70, Time in seconds =                     9.35,B,  Mop/s total     =                  2081.70, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.35,2082.11, Time in seconds =                     9.35,B,  Mop/s total     =                  2082.11, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.37,2076.53, Time in seconds =                     9.37,B,  Mop/s total     =                  2076.53, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.37,2076.85, Time in seconds =                     9.37,B,  Mop/s total     =                  2076.85, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.37,2077.17, Time in seconds =                     9.37,B,  Mop/s total     =                  2077.17, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.37,2077.51, Time in seconds =                     9.37,B,  Mop/s total     =                  2077.51, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.38,2075.30, Time in seconds =                     9.38,B,  Mop/s total     =                  2075.30, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.81,1984.64, Time in seconds =                     9.81,B,  Mop/s total     =                  1984.64, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
mg,641,B,9.89,1968.62, Time in seconds =                     9.89,B,  Mop/s total     =                  1968.62, NAS Parallel Benchmarks (NPB3.3-SER) - MG Benchmark,    F77          = gfortran,    FFLAGS       = -O,,
