24-02 21:37:38,0.0,11.953,3.397,84.550,0.100
24-02 21:37:39,2.0,0.0,1.010,98.990,0.0
24-02 21:37:40,2.0,0.0,1.010,98.990,0.0
24-02 21:37:41,2.0,0.0,1.010,98.990,0.0
24-02 21:37:42,2.0,0.0,1.010,98.990,0.0
24-02 21:37:43,2.0,0.0,1.010,98.990,0.0
24-02 21:37:44,2.0,0.0,1.010,98.990,0.0
24-02 21:37:45,2.0,0.0,1.010,98.990,0.0
24-02 21:37:46,1.0,0.0,1.010,98.990,0.0
24-02 21:37:47,2.0,0.0,1.010,98.990,0.0
24-02 21:37:48,4.0,0.0,1.010,98.990,0.0
24-02 21:37:49,2.0,0.0,1.010,98.990,0.0
24-02 21:37:50,4.0,0.0,1.010,98.990,0.0
24-02 21:37:51,3.0,0.0,1.010,98.990,0.0
24-02 21:37:52,4.0,0.0,1.0,99.0,0.0
24-02 21:37:53,2.0,0.0,1.010,98.990,0.0
24-02 21:37:54,2.0,0.0,1.020,98.980,0.0
24-02 21:37:55,2.0,0.0,1.010,98.990,0.0
24-02 21:37:56,4.0,0.0,1.0,99.0,0.0
24-02 21:37:57,2.0,0.0,1.010,98.990,0.0
24-02 21:37:58,4.0,0.0,1.010,98.990,0.0
24-02 21:37:59,2.0,0.0,1.010,98.990,0.0
24-02 21:38:00,4.0,0.0,1.010,98.990,0.0
24-02 21:38:01,1.0,0.0,1.010,98.990,0.0
24-02 21:38:02,1.0,0.0,1.020,98.980,0.0
24-02 21:38:03,1.0,0.0,1.020,98.980,0.0
24-02 21:38:04,0.0,0.0,1.020,98.980,0.0
24-02 21:38:05,1.0,0.0,1.020,98.980,0.0
