is,431,B,8,8,0.63,531.93, Time in seconds =                     0.63,B,  Mop/s total     =                   531.93,,,,    MPICC        = mpicc,
is,431,B,8,8,0.63,532.17, Time in seconds =                     0.63,B,  Mop/s total     =                   532.17,,,,    MPICC        = mpicc,
is,431,B,8,8,0.63,533.39, Time in seconds =                     0.63,B,  Mop/s total     =                   533.39,,,,    MPICC        = mpicc,
is,431,B,8,8,0.63,533.90, Time in seconds =                     0.63,B,  Mop/s total     =                   533.90,,,,    MPICC        = mpicc,
is,431,B,8,8,0.63,535.01, Time in seconds =                     0.63,B,  Mop/s total     =                   535.01,,,,    MPICC        = mpicc,
