is,431,A,32,32,1.33,63.30, Time in seconds =                     1.33,A,  Mop/s total     =                    63.30,,,,    MPICC        = mpicc,
is,641,A,32,32,0.07,1136.87, Time in seconds =                     0.07,A,  Mop/s total     =                  1136.87,,,,    MPICC        = mpicc,
