is,431,C,32,32,10.79,124.44, Time in seconds =                    10.79,C,  Mop/s total     =                   124.44,,,,    MPICC        = mpicc,
is,641,C,32,32,3.61,371.57, Time in seconds =                     3.61,C,  Mop/s total     =                   371.57,,,,    MPICC        = mpicc,
