is,431,S,32,32,0.43,1.51, Time in seconds =                     0.43,S,  Mop/s total     =                     1.51,,,,    MPICC        = mpicc,
is,641,S,32,32,0.00,230.60, Time in seconds =                     0.00,S,  Mop/s total     =                   230.60,,,,    MPICC        = mpicc,
