24-02 03:32:27,0.000,0.0,0.0
24-02 03:32:28,1.0,0.0,0.0
24-02 03:32:29,1.0,0.0,0.0
24-02 03:32:30,1.0,0.0,0.0
24-02 03:32:31,1.0,0.0,0.0
24-02 03:32:32,1.0,0.0,0.0
24-02 03:32:33,1.0,0.0,0.0
24-02 03:32:34,1.0,0.0,0.0
24-02 03:32:35,1.0,0.0,0.0
24-02 03:32:36,1.0,0.0,0.0
24-02 03:32:37,1.0,0.0,0.0
24-02 03:32:38,1.0,0.0,0.0
24-02 03:32:39,1.0,0.0,0.0
24-02 03:32:40,1.0,0.0,0.0
24-02 03:32:41,1.0,0.0,0.0
24-02 03:32:42,1.0,0.0,0.0
24-02 03:32:43,1.0,0.0,0.0
24-02 03:32:44,1.0,0.0,0.0
24-02 03:32:45,1.0,0.0,0.0
24-02 03:32:46,1.0,0.0,0.0
24-02 03:32:47,1.0,0.0,0.0
24-02 03:32:48,1.0,0.0,0.0
24-02 03:32:49,1.0,0.0,0.0
24-02 03:32:50,1.0,0.0,0.0
24-02 03:32:51,1.0,0.0,0.0
24-02 03:32:52,1.0,0.0,0.0
24-02 03:32:53,1.0,0.0,0.0
24-02 03:32:54,1.0,0.0,0.0
24-02 03:32:55,1.0,0.0,0.0
24-02 03:32:56,1.0,0.0,0.0
24-02 03:32:57,1.0,0.0,0.0
24-02 03:32:58,1.0,0.0,0.0
24-02 03:32:59,1.0,0.0,0.0
24-02 03:33:00,1.0,0.0,0.0
24-02 03:33:01,1.0,0.0,0.0
24-02 03:33:02,2.0,0.0,0.0
24-02 03:33:03,1.0,0.0,0.0
24-02 03:33:04,1.0,0.0,0.0
24-02 03:33:05,1.0,0.0,0.0
24-02 03:33:06,1.0,0.0,0.0
24-02 03:33:07,1.0,0.0,0.0
24-02 03:33:08,1.0,0.0,0.0
24-02 03:33:09,1.0,0.0,0.0
24-02 03:33:10,1.0,0.0,0.0
24-02 03:33:11,1.0,0.0,0.0
24-02 03:33:12,1.0,0.0,0.0
24-02 03:33:13,1.0,0.0,0.0
24-02 03:33:14,1.0,0.0,0.0
24-02 03:33:15,1.0,0.0,0.0
24-02 03:33:16,1.0,0.0,0.0
24-02 03:33:17,1.0,0.0,0.0
24-02 03:33:18,1.0,0.0,0.0
24-02 03:33:19,1.0,0.0,0.0
24-02 03:33:20,1.0,0.0,0.0
24-02 03:33:21,1.0,0.0,0.0
24-02 03:33:22,1.0,0.0,0.0
24-02 03:33:23,1.0,0.0,0.0
24-02 03:33:24,1.0,0.0,0.0
24-02 03:33:25,1.0,0.0,0.0
24-02 03:33:26,1.0,0.0,0.0
24-02 03:33:27,1.0,0.0,0.0
24-02 03:33:28,1.0,0.0,0.0
24-02 03:33:29,1.0,0.0,0.0
24-02 03:33:30,1.0,0.0,0.0
24-02 03:33:31,1.0,0.0,0.0
24-02 03:33:32,1.0,0.0,0.0
24-02 03:33:33,1.0,0.0,0.0
24-02 03:33:34,1.0,0.0,0.0
24-02 03:33:35,1.0,0.0,0.0
24-02 03:33:36,1.0,0.0,0.0
24-02 03:33:37,1.0,0.0,0.0
24-02 03:33:38,1.0,0.0,0.0
24-02 03:33:39,1.0,0.0,0.0
24-02 03:33:40,1.0,0.0,0.0
