is,431,A,8,8,0.19,440.50, Time in seconds =                     0.19,A,  Mop/s total     =                   440.50,,,,    MPICC        = mpicc,
is,431,A,8,8,0.19,444.70, Time in seconds =                     0.19,A,  Mop/s total     =                   444.70,,,,    MPICC        = mpicc,
is,431,A,8,8,0.19,447.03, Time in seconds =                     0.19,A,  Mop/s total     =                   447.03,,,,    MPICC        = mpicc,
is,431,A,8,8,0.19,447.77, Time in seconds =                     0.19,A,  Mop/s total     =                   447.77,,,,    MPICC        = mpicc,
is,431,A,8,8,0.19,448.38, Time in seconds =                     0.19,A,  Mop/s total     =                   448.38,,,,    MPICC        = mpicc,
