29-02 09:07:03,0.0,36.205,3.160,60.362,0.257
29-02 09:07:04,8.0,81.0,2.0,17.0,0.0
29-02 09:07:05,8.0,98.0,2.0,0.0,0.0
29-02 09:07:06,8.0,97.980,2.020,0.0,0.0
29-02 09:07:07,8.0,97.030,2.970,0.0,0.0
29-02 09:07:08,8.0,98.0,2.0,0.0,0.0
29-02 09:07:09,8.0,98.0,2.0,0.0,0.0
29-02 09:07:10,8.0,97.980,2.020,0.0,0.0
29-02 09:07:11,8.0,97.030,2.970,0.0,0.0
29-02 09:07:12,8.0,96.970,3.030,0.0,0.0
29-02 09:07:13,0.0,35.354,2.020,62.626,0.0
29-02 09:07:14,0.0,0.0,1.010,98.990,0.0
29-02 09:07:15,0.0,0.0,1.020,98.980,0.0
29-02 09:07:16,0.0,0.0,1.020,98.980,0.0
29-02 09:07:17,0.0,0.0,1.010,98.990,0.0
